TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
117,14,1,1,13,100,10522,0,23.809523809523807,11.11111111111111,0,112,24,23.96876534905116
140,86,3,3,83,472,54053,1,14.285714285714285,59.285714285714285,1,225,21,21.541652216350688
116,79,2,2,77,380,50075,1,15.384615384615383,66.37931034482759,1,225,9,9.084775238008865
117,43,2,1,41,213,27518,1,35.483870967741936,35.04273504273504,1,113,14,14.123678072477762
113,81,2,1,79,425,51739,1,16.129032258064516,69.91150442477876,1,225,14,14.216659956123497
111,46,2,2,44,235,29150,0,0.0,39.63963963963964,1,170,29,29.273907240882384
140,86,3,3,83,472,54053,0,14.285714285714285,59.285714285714285,1,226,21,21.312303718827227
150,4,3,1,1,47,2044,0,14.285714285714285,0.6666666666666667,1,30,31,30.74115685212221
127,32,1,1,31,162,21956,0,12.903225806451612,24.40944881889764,1,142,4,4.157084532670726
116,79,2,2,77,382,50075,0,15.384615384615383,66.37931034482759,0,227,9,8.776839865086206
134,28,3,2,25,169,18996,0,38.095238095238095,18.65671641791045,0,87,21,20.808920385680924
145,103,3,3,100,485,65909,0,14.285714285714285,68.96551724137932,0,227,21,20.819097656502183
140,87,3,2,84,420,52661,0,4.761904761904762,60.0,0,199,17,17.029392079227566
96,2,2,0,0,6,0,0,15.384615384615383,0.0,0,4,37,36.50359741284066
136,41,2,2,39,212,27914,0,9.523809523809524,28.676470588235293,0,144,27,26.768954851759396
132,46,1,0,45,230,24625,0,16.129032258064516,34.090909090909086,0,228,10,10.133427406474969
145,104,3,3,101,487,66563,0,14.285714285714285,69.6551724137931,0,228,21,20.293405332362656
140,88,3,1,85,422,53092,0,4.761904761904762,60.71428571428571,0,200,17,17.224590645150077
93,1,1,0,0,3,0,0,15.384615384615383,0.0,0,5,29,29.14646767391807
149,82,3,3,79,417,50286,0,0.0,53.02013422818792,0,173,12,11.2280550711632
118,37,1,1,36,210,23369,0,7.6923076923076925,30.508474576271187,0,145,9,8.96955877733237
145,104,3,3,101,489,66563,0,14.285714285714285,69.6551724137931,0,229,21,20.33897682307745
120,81,2,2,79,432,47566,0,26.923076923076923,65.83333333333333,0,258,20,20.049290342191146
117,44,2,1,42,224,27773,0,35.483870967741936,35.8974358974359,0,118,14,13.980684295348713
113,83,2,1,81,435,52393,0,16.129032258064516,71.68141592920354,0,230,14,13.562455935613093
83,14,2,1,12,77,11717,0,19.047619047619047,14.457831325301203,0,62,24,23.850480058585365
150,7,3,2,4,61,5158,0,14.285714285714285,2.666666666666667,0,35,31,31.43251337644344
93,2,2,0,0,7,0,0,15.384615384615383,0.0,0,7,29,28.13297713634913
86,51,2,1,49,284,36249,0,12.903225806451612,56.97674418604651,0,147,3,3.079656160355828
139,95,3,3,92,507,61078,0,3.8461538461538463,66.18705035971223,0,203,5,16.48604487852319
139,20,2,2,18,110,11483,0,16.129032258064516,12.949640287769784,0,63,13,13.352907906698622
130,55,3,2,52,255,31537,0,41.935483870967744,40.0,0,91,12,12.04326230808076
128,70,3,3,67,369,45595,0,0.0,52.34375,0,175,19,19.05208994715688
145,105,3,3,102,493,67004,0,14.285714285714285,70.34482758620689,0,231,21,20.57489652826209
136,42,2,2,40,219,28632,0,9.523809523809524,29.411764705882355,1,148,27,27.32008012544995
117,45,2,1,43,228,28705,0,35.483870967741936,36.75213675213676,1,120,14,13.89768721273251
83,14,2,1,12,79,11717,0,19.047619047619047,14.457831325301203,1,64,24,23.91819353850062
100,94,2,2,92,493,57441,1,25.806451612903224,92.0,1,261,9,9.08329664964933
132,47,1,0,46,236,27093,1,16.129032258064516,34.84848484848485,1,233,10,10.017475724940798
150,62,2,2,60,332,42408,1,14.285714285714285,40.0,1,233,38,37.510224243520696
113,85,2,2,83,442,54269,1,16.129032258064516,73.45132743362832,1,233,14,13.619508454316222
116,82,2,2,80,394,51434,0,15.384615384615383,68.96551724137932,0,234,9,8.801246409011785
117,15,1,1,14,107,11112,0,23.809523809523807,11.965811965811966,0,122,24,23.962542375735413
111,49,2,2,47,245,30499,0,0.0,42.34234234234234,0,179,29,29.25716320878221
132,21,3,0,18,116,15905,0,16.129032258064516,13.636363636363637,0,39,6,6.194511320102013
134,31,3,2,28,187,20721,0,38.095238095238095,20.8955223880597,0,95,21,21.119248931113564
150,8,3,1,5,66,7154,0,14.285714285714285,3.333333333333333,0,39,31,30.963040299371844
110,27,2,2,25,129,16269,0,38.095238095238095,22.727272727272727,0,95,35,34.886323159678994
86,52,2,2,50,290,36453,0,12.903225806451612,58.13953488372093,0,151,3,3.2090592605893318
148,3,3,0,0,22,0,0,14.285714285714285,0.0,0,11,26,26.32912332357793
150,37,2,2,35,208,26019,1,38.46153846153847,23.33333333333333,0,96,11,11.084844056304268
132,47,1,0,46,238,27093,1,16.129032258064516,34.84848484848485,0,236,10,10.034199810186896
86,54,2,1,52,294,38354,1,12.903225806451612,60.46511627906976,0,152,3,3.234193470025477
86,21,2,1,19,124,15460,1,16.129032258064516,22.09302325581396,0,68,4,3.9249406522078263
128,73,3,3,70,380,47371,1,0.0,54.6875,0,180,19,19.51008590043532
111,50,2,2,48,249,31476,0,0.0,43.24324324324324,0,181,29,29.09330559944303
136,44,2,2,42,227,30291,0,9.523809523809524,30.88235294117647,0,153,27,26.88416780158716
148,47,3,3,44,256,32305,0,23.809523809523807,29.72972972972973,0,125,42,41.78108161314523
145,109,3,3,106,508,69769,0,14.285714285714285,73.10344827586206,0,237,21,20.86191817462052
127,34,1,0,33,174,22532,0,12.903225806451612,25.984251968503933,0,153,4,3.723687521517807
132,23,3,0,20,125,17599,0,16.129032258064516,15.151515151515152,0,42,6,5.860972829012301
113,87,2,1,85,451,55210,0,16.129032258064516,75.22123893805309,0,238,14,14.06770244444326
148,3,3,0,0,30,0,0,14.285714285714285,0.0,0,14,26,25.20608865882261
132,47,1,0,46,240,27093,0,16.129032258064516,34.84848484848485,1,239,10,10.071433701229784
148,48,3,3,45,260,32692,0,23.809523809523807,30.405405405405407,1,127,42,41.91938548215987
148,3,3,0,0,30,0,0,14.285714285714285,0.0,1,15,26,24.93125506617091
148,67,2,2,65,351,41042,0,0.0,43.91891891891892,1,183,4,4.157261027232583
145,109,3,3,106,511,69769,0,14.285714285714285,73.10344827586206,1,240,21,20.97610105478336
130,99,2,2,97,479,63150,0,14.285714285714285,74.61538461538461,1,240,21,21.071600192404933
117,15,1,1,14,109,11112,0,23.809523809523807,11.965811965811966,1,128,24,23.97279161768549
109,34,2,1,32,160,19266,0,38.46153846153847,29.357798165137616,0,101,20,20.273116718904223
98,63,2,2,61,333,41733,0,14.285714285714285,62.24489795918368,0,241,14,13.73475993887789
120,87,2,2,85,454,51811,0,26.923076923076923,70.83333333333334,0,269,20,20.265390014847277
111,5,2,0,3,28,3567,0,16.129032258064516,2.702702702702702,0,17,7,6.9885085064654255
115,28,1,1,27,142,16990,0,7.6923076923076925,23.47826086956522,0,158,19,19.00416134213376
150,40,2,1,38,220,27669,0,38.46153846153847,25.333333333333336,0,102,11,11.105037977132472
110,12,2,2,10,61,6779,0,14.285714285714285,9.090909090909092,0,46,19,18.900603307546792
118,39,1,1,38,221,24884,0,7.6923076923076925,32.20338983050847,0,158,9,8.96191680500053
128,75,3,3,72,392,48291,0,0.0,56.25,0,186,19,18.257950563286816
139,100,3,3,97,535,64331,0,3.8461538461538463,69.7841726618705,0,215,5,9.954208940679766
110,13,2,1,11,64,7463,0,14.285714285714285,10.0,0,47,19,18.727123563357257
127,35,1,0,34,179,22992,0,12.903225806451612,26.77165354330709,0,159,4,3.687189854324263
109,34,2,2,32,164,19266,0,38.46153846153847,29.357798165137616,0,104,20,19.796421632323675
83,19,2,2,17,98,14778,0,19.047619047619047,20.48192771084337,0,76,24,23.874284895694675
111,5,1,0,4,34,4309,0,16.129032258064516,3.603603603603604,0,20,7,7.341548251276638
150,68,2,1,66,354,46110,1,14.285714285714285,44.0,0,245,38,38.02073882677925
86,25,2,1,23,144,18573,1,16.129032258064516,26.744186046511626,0,77,4,4.010337570229442
130,59,3,3,56,284,34666,1,41.935483870967744,43.07692307692308,0,105,12,12.23751924432165
83,19,2,2,17,99,14778,1,19.047619047619047,20.48192771084337,0,77,24,23.863838499504
150,10,3,2,7,83,8530,0,14.285714285714285,4.666666666666667,1,50,31,31.3381035965069
83,19,2,2,17,99,14778,0,19.047619047619047,20.48192771084337,1,78,24,23.907039792310773
115,29,1,1,28,146,17439,0,7.6923076923076925,24.347826086956523,1,163,19,19.017354423736126
116,90,2,2,88,418,55694,0,15.384615384615383,75.86206896551724,1,247,9,8.939958712835708
110,6,2,0,4,40,3162,0,16.129032258064516,3.636363636363636,1,23,2,2.232550312285841
132,27,3,3,24,145,19982,0,16.129032258064516,18.181818181818183,1,51,6,6.424665413796195
134,36,3,3,33,208,23873,0,38.095238095238095,24.62686567164179,1,107,21,21.074856674823625
110,14,2,1,12,68,7766,0,14.285714285714285,10.909090909090908,1,51,19,18.789031335442107
148,51,3,3,48,277,34449,0,23.809523809523807,32.432432432432435,1,135,42,41.99779826059532
140,94,3,3,91,460,58098,0,4.761904761904762,65.0,1,219,17,17.157638745037932
125,77,3,2,74,410,47778,0,15.384615384615383,59.2,1,247,6,6.2708357463973
111,6,2,0,4,39,4309,0,16.129032258064516,3.603603603603604,1,23,7,6.827821001266077
148,71,2,2,69,370,43427,0,0.0,46.62162162162162,1,191,4,3.978820828013543
140,96,3,3,93,518,60017,0,14.285714285714285,66.42857142857143,0,248,21,21.04315143362712
109,36,2,1,34,172,20726,0,38.46153846153847,31.19266055045872,0,108,20,20.64576830182452
93,5,1,0,4,32,7203,0,15.384615384615383,4.301075268817205,0,24,29,29.500075777498957
139,103,3,3,100,546,65674,0,3.8461538461538463,71.94244604316546,0,220,5,8.085650136535353
145,112,3,3,109,529,71748,0,14.285714285714285,75.17241379310344,0,248,21,21.048190188915417
117,16,1,1,15,115,11583,0,23.809523809523807,12.82051282051282,0,136,24,24.017072649052555
117,16,1,1,15,116,11583,1,23.809523809523807,12.82051282051282,0,137,24,24.024885735948576
148,3,2,0,1,44,2478,1,14.285714285714285,0.6756756756756757,0,25,26,25.628437185396454
111,54,2,1,52,268,34026,0,0.0,46.84684684684685,0,194,29,28.64501305528322
110,14,2,2,12,73,7766,0,14.285714285714285,10.909090909090908,0,54,19,18.963279316655846
130,102,2,2,100,496,64982,0,14.285714285714285,76.92307692307693,0,250,21,20.9064895648082
148,71,2,2,69,375,43427,0,0.0,46.62162162162162,0,194,4,3.8543123643141577
134,37,3,3,34,219,24442,0,38.095238095238095,25.37313432835821,0,111,21,21.105076913282776
148,52,3,3,49,286,34650,0,23.809523809523807,33.108108108108105,0,139,42,41.66803443878891
130,103,2,2,101,499,65340,0,14.285714285714285,77.6923076923077,0,251,21,20.93145751201175
83,21,2,2,19,108,16568,0,19.047619047619047,22.89156626506024,0,83,24,23.99847200515544
111,54,2,1,52,271,34026,0,0.0,46.84684684684685,0,196,29,28.64593209812958
132,30,3,1,27,157,21293,0,16.129032258064516,20.454545454545457,0,56,6,6.038388073548251
132,49,1,0,48,254,28401,0,16.129032258064516,36.36363636363637,0,252,10,9.99549536347624
129,2,2,0,0,2,0,0,3.225806451612903,0.0,0,0,9,9.428785004754191
130,104,2,2,102,502,66159,0,14.285714285714285,78.46153846153847,0,252,21,20.94436443868856
98,68,2,2,66,353,43627,0,14.285714285714285,67.3469387755102,1,253,14,13.965055104488986
150,44,2,2,42,240,30229,0,38.46153846153847,28.000000000000004,1,113,11,11.326318705201832
150,13,3,3,10,97,10166,0,14.285714285714285,6.666666666666667,1,57,31,30.957860744757657
132,49,1,0,48,255,28401,0,16.129032258064516,36.36363636363637,1,253,10,10.018018335674444
135,1,1,0,0,1,0,0,0.0,0.0,1,1,29,25.69398596471658
86,29,2,1,27,161,21400,0,16.129032258064516,31.3953488372093,1,85,4,3.8799476124051786
113,93,2,2,91,476,58730,0,16.129032258064516,80.53097345132744,1,253,14,13.74128346251766
100,98,1,1,97,523,61543,0,25.806451612903224,97.0,1,282,9,8.977931897955589
135,1,1,0,0,1,0,0,0.0,0.0,1,2,29,25.386738592314234
139,32,2,1,30,157,19247,0,16.129032258064516,21.58273381294964,1,86,13,13.53736021376901
134,39,3,3,36,226,25994,0,38.095238095238095,26.86567164179105,0,115,21,20.94715081607612
140,97,3,3,94,478,59537,0,4.761904761904762,67.14285714285714,0,227,17,16.375686128177424
98,69,2,2,67,358,44455,0,14.285714285714285,68.36734693877551,0,256,14,13.93958945913639
130,66,3,3,63,321,38846,0,41.935483870967744,48.46153846153846,0,116,12,12.042270205040245
96,8,1,1,7,46,8156,0,15.384615384615383,7.291666666666667,0,33,37,37.008203487049485
98,69,2,2,67,360,44455,0,14.285714285714285,68.36734693877551,0,257,14,13.9428827994054
110,34,2,2,32,161,20398,0,38.095238095238095,29.09090909090909,0,117,35,34.79098758172606
120,94,2,2,92,485,54498,0,26.923076923076923,76.66666666666667,0,285,20,19.98123818247061
111,9,2,1,7,57,6781,0,16.129032258064516,6.306306306306306,0,33,7,6.79899034001139
134,42,3,2,39,237,28597,0,38.095238095238095,29.1044776119403,0,118,21,20.53378631995585
150,16,3,3,13,110,12606,0,14.285714285714285,8.666666666666668,0,62,31,31.118499955842
150,71,2,1,69,372,48029,0,14.285714285714285,46.0,0,258,38,38.84018666995436
139,108,3,3,105,573,69066,0,3.8461538461538463,75.53956834532374,0,230,5,8.04376838476421
86,32,2,2,30,170,23094,0,16.129032258064516,34.88372093023256,0,90,4,3.831305635591182
148,57,3,3,54,305,38179,0,23.809523809523807,36.48648648648648,0,146,42,42.04483138461657
130,106,2,2,104,511,67727,0,14.285714285714285,80.0,0,258,21,20.931137306939693
148,5,2,1,3,54,7133,0,14.285714285714285,2.027027027027027,0,34,26,25.99204658476558
110,10,2,0,8,61,7891,0,16.129032258064516,7.272727272727272,0,35,2,2.020349628300412
132,50,1,0,49,260,29150,0,16.129032258064516,37.121212121212125,0,259,10,10.06158139894544
135,3,3,0,0,10,0,0,0.0,0.0,0,7,29,28.606542834683044
129,3,3,0,0,17,0,0,3.225806451612903,0.0,0,7,9,8.696430567242917
116,94,2,2,92,442,58289,0,15.384615384615383,79.3103448275862,1,260,9,9.093709693610638
98,70,2,2,68,364,45056,0,14.285714285714285,69.38775510204081,1,260,14,13.94676246791298
134,43,3,1,40,240,28821,0,38.095238095238095,29.85074626865672,1,120,21,20.71763126577409
92,2,2,0,0,11,0,0,3.8461538461538463,0.0,1,8,19,18.93322431576073
136,54,2,2,52,264,35774,0,9.523809523809524,38.23529411764706,1,177,27,26.9544822550308
109,41,2,2,39,195,23880,0,38.46153846153847,35.77981651376147,1,121,20,19.545441600776236
132,35,2,1,33,185,25933,0,16.129032258064516,25.0,1,65,6,6.294573295502435
150,71,2,2,69,373,48029,0,14.285714285714285,46.0,1,261,38,38.24085730203862
130,68,3,3,65,337,39331,0,41.935483870967744,50.0,1,121,12,11.960330148822525
132,35,2,1,33,186,25933,0,16.129032258064516,25.0,0,66,6,6.21313460214262
111,10,2,0,8,66,6991,0,16.129032258064516,7.207207207207207,0,38,7,7.0095984416195485
120,95,2,2,93,494,55146,0,26.923076923076923,77.5,0,291,20,19.956877657368956
110,20,2,1,18,94,11963,0,14.285714285714285,16.363636363636363,0,67,19,18.62345513858074
129,3,3,0,0,28,0,0,3.225806451612903,0.0,0,11,9,8.866687574786031
130,106,2,2,104,517,67727,0,14.285714285714285,80.0,0,263,21,20.913511527822468
148,77,2,2,75,399,45869,0,0.0,50.67567567567568,0,207,4,4.048919596986
93,9,2,1,7,55,8908,0,15.384615384615383,7.526881720430108,0,40,29,28.532966906033128
125,82,2,2,80,445,54620,0,15.384615384615383,64.0,0,264,6,6.333741834500163
149,102,3,2,99,508,61348,0,0.0,66.44295302013423,0,209,12,12.67704939691723
86,35,2,2,33,183,24524,0,16.129032258064516,38.372093023255815,0,97,4,4.03865237605007
148,59,3,2,56,319,38873,0,23.809523809523807,37.83783783783784,0,153,42,42.01976439086613
140,100,3,3,97,501,60513,0,4.761904761904762,69.28571428571428,0,237,17,17.028849566636584
111,11,2,1,9,72,7197,0,16.129032258064516,8.108108108108109,0,41,7,6.598442543013537
115,33,1,1,32,162,20073,0,7.6923076923076925,27.82608695652174,0,182,19,19.069368618128667
140,107,3,3,104,568,67674,0,14.285714285714285,74.28571428571429,0,266,21,20.31294031228774
116,95,2,2,93,455,58980,1,15.384615384615383,80.17241379310344,1,267,9,9.08675985561442
136,57,2,2,55,276,36824,1,9.523809523809524,40.44117647058824,1,183,27,27.101887578153967
100,100,1,1,99,536,63411,1,25.806451612903224,99.0,1,295,9,8.753511032033405
113,98,2,2,96,503,62154,1,16.129032258064516,84.95575221238938,1,267,14,13.84192733753682
140,100,2,2,98,504,60833,1,4.761904761904762,70.0,1,239,17,16.899604481081244
111,56,2,2,54,289,34998,0,0.0,48.64864864864865,1,212,29,28.93900134901398
150,21,3,2,18,129,15716,0,14.285714285714285,12.0,1,72,31,31.48631690923887
113,98,2,2,96,504,62154,0,16.129032258064516,84.95575221238938,1,268,14,13.831578183642907
117,18,1,1,17,131,12694,0,23.809523809523807,14.529914529914532,1,156,24,24.011006982005917
148,5,2,2,3,63,7133,0,14.285714285714285,2.027027027027027,1,44,26,26.171754953634466
111,56,2,2,54,291,34998,0,0.0,48.64864864864865,0,213,29,28.932538729845167
150,50,2,2,48,265,32618,0,38.46153846153847,32.0,0,129,11,11.138678715288028
128,90,3,3,87,456,57583,0,0.0,67.96875,0,213,19,19.51411374962433
140,101,2,2,99,507,61492,0,4.761904761904762,70.71428571428572,0,241,17,17.055451163225573
117,18,1,1,17,132,12694,0,23.809523809523807,14.529914529914532,0,157,24,24.00727712403952
111,12,2,0,10,77,7601,0,16.129032258064516,9.00900900900901,0,45,7,6.697086274597698
148,79,2,2,77,411,46955,0,0.0,52.02702702702703,0,213,4,3.456735242696798
111,58,2,1,56,295,35505,0,0.0,50.45045045045045,0,214,29,28.71873597462147
110,12,2,1,10,77,8897,0,16.129032258064516,9.090909090909092,0,46,2,1.8331078192033807
135,6,3,1,3,26,2179,0,0.0,2.2222222222222223,0,18,29,28.009534966269914
117,54,1,1,53,279,34124,0,35.483870967741936,45.2991452991453,0,158,14,14.023912855090405
118,43,1,1,42,246,26663,0,7.6923076923076925,35.59322033898305,0,186,9,9.67838389926985
148,7,2,1,5,70,8100,0,14.285714285714285,3.3783783783783785,0,47,26,25.842088449907557
83,28,2,1,26,141,21010,0,19.047619047619047,31.32530120481928,0,104,24,24.056242010733715
140,112,3,3,109,582,70343,0,14.285714285714285,77.85714285714286,0,273,21,20.89917660802823
150,25,3,3,22,145,18664,0,14.285714285714285,14.666666666666666,0,77,31,31.06661953930163
150,74,2,2,72,394,50446,0,14.285714285714285,48.0,0,273,38,37.89793882456272
149,107,3,2,104,531,64363,0,0.0,69.79865771812081,1,218,12,11.632199191706125
120,101,2,2,99,518,59313,0,26.923076923076923,82.5,1,302,20,19.754261487200186
110,23,2,1,21,108,13194,0,14.285714285714285,19.090909090909093,1,78,19,18.578865096881803
118,43,1,1,42,250,26663,0,7.6923076923076925,35.59322033898305,1,190,9,8.947279942457701
145,121,2,2,119,575,76806,0,14.285714285714285,82.06896551724138,1,274,21,21.022395470560895
127,43,1,0,42,211,29098,0,12.903225806451612,33.07086614173229,1,190,4,3.82304127454265
136,62,2,2,60,290,40002,0,9.523809523809524,44.11764705882353,1,191,27,26.98002711089268
150,52,2,2,50,275,33694,0,38.46153846153847,33.33333333333333,1,135,11,11.06029613226585
118,43,1,1,42,250,26663,0,7.6923076923076925,35.59322033898305,1,191,9,8.947279942457701
140,112,3,3,109,585,70343,0,14.285714285714285,77.85714285714286,0,276,21,20.904385416491294
96,12,1,1,11,61,10874,0,15.384615384615383,11.458333333333332,0,52,37,36.97520220027874
116,99,2,2,97,472,61224,0,15.384615384615383,83.62068965517241,0,276,9,8.978633029830437
117,57,2,1,55,288,35655,0,35.483870967741936,47.008547008547005,0,164,14,13.782168458957331
125,87,2,1,85,465,57318,0,15.384615384615383,68.0,0,276,6,5.741004458988048
148,8,2,2,6,75,8818,0,14.285714285714285,4.054054054054054,0,52,26,25.952588865943856
148,83,2,2,81,427,48950,0,0.0,54.729729729729726,0,220,4,4.00289579876355
150,52,2,2,50,279,33694,0,38.46153846153847,33.33333333333333,0,137,11,11.03891615059931
130,77,3,2,74,389,44969,0,41.935483870967744,56.92307692307692,0,137,12,12.123637463874932
110,24,2,2,22,112,13536,0,14.285714285714285,20.0,0,81,19,19.03217944135415
150,76,2,2,74,400,51633,0,14.285714285714285,49.333333333333336,0,278,38,38.360535160989656
86,70,2,1,68,380,47918,0,12.903225806451612,79.06976744186046,0,194,3,2.80200163591255
130,113,2,2,111,541,71237,0,14.285714285714285,85.38461538461539,0,278,21,21.123552054335253
148,9,2,1,7,80,9278,0,14.285714285714285,4.72972972972973,0,54,26,25.93960423774408
136,63,2,1,61,298,40253,0,9.523809523809524,44.85294117647059,0,195,27,27.170987511611404
92,3,2,0,1,42,1862,0,3.8461538461538463,1.0869565217391304,0,27,19,19.35963089575691
113,102,1,1,101,526,65567,0,16.129032258064516,89.38053097345133,0,279,14,13.279553255362972
148,9,2,1,7,82,9278,0,14.285714285714285,4.72972972972973,0,55,26,25.936897064074603
116,100,2,2,98,479,61574,0,15.384615384615383,84.48275862068965,0,280,9,9.069133415294548
110,17,2,1,15,100,11084,0,16.129032258064516,13.636363636363637,0,56,2,2.606163191494691
139,121,3,3,118,630,76385,0,3.8461538461538463,84.89208633093526,0,252,5,11.073916557180585
86,41,2,1,39,217,27945,0,16.129032258064516,45.34883720930232,0,112,4,3.783839743443625
112,1,1,0,0,1,0,0,3.8461538461538463,0.0,0,0,40,39.53058560621068
115,36,1,1,35,176,21652,0,7.6923076923076925,30.434782608695656,1,197,19,18.96407599702727
96,13,1,1,12,67,11840,0,15.384615384615383,12.5,1,57,37,37.16848571958164
117,58,1,0,57,295,36947,0,35.483870967741936,48.71794871794872,1,169,14,14.001919999419645
148,65,3,3,62,352,42857,0,23.809523809523807,41.891891891891895,1,169,42,42.03866375175605
148,10,2,0,8,84,9902,0,14.285714285714285,5.405405405405405,1,57,26,25.93944445960117
148,85,2,2,83,437,50340,0,0.0,56.08108108108109,1,225,4,5.044944121493447
112,1,1,0,0,2,0,0,3.8461538461538463,0.0,1,2,40,41.32001068704196
150,78,2,2,76,406,52167,0,14.285714285714285,50.66666666666667,0,283,38,38.05540262402994
120,103,2,2,101,531,60391,0,26.923076923076923,84.16666666666667,0,311,20,19.99271871146286
86,42,2,2,40,222,28730,0,16.129032258064516,46.51162790697674,0,115,4,3.905276787178284
130,78,3,3,75,403,45647,0,41.935483870967744,57.692307692307686,0,143,12,11.728189658054564
92,5,2,0,3,48,4182,0,3.8461538461538463,3.260869565217391,0,31,19,18.86973362130195
111,63,2,2,61,317,38516,0,0.0,54.95495495495496,0,228,29,29.187196428716764
132,48,3,2,45,248,34895,0,16.129032258064516,34.090909090909086,0,88,6,5.6651826570352775
150,78,2,2,76,408,52167,0,14.285714285714285,50.66666666666667,0,284,38,38.35742837954805
140,104,2,2,102,525,63157,0,4.761904761904762,72.85714285714285,0,256,17,16.899733954396854
140,118,3,3,115,609,74199,0,14.285714285714285,82.14285714285714,0,285,21,20.864954493260687
136,64,2,2,62,306,41051,0,9.523809523809524,45.588235294117645,0,201,27,26.72764473672416
149,113,3,3,110,559,67752,0,0.0,73.8255033557047,0,229,12,13.071013154097702
110,42,2,2,40,204,26270,0,38.095238095238095,36.36363636363637,0,145,35,35.005658435857384
111,17,2,2,15,110,9631,0,16.129032258064516,13.513513513513514,0,61,7,6.667287949424665
148,86,2,2,84,444,51262,0,0.0,56.75675675675676,0,229,4,3.5684303880809445
145,124,2,2,122,594,78194,0,14.285714285714285,84.13793103448276,0,286,21,21.066436386804728
148,10,2,2,8,91,9902,0,14.285714285714285,5.405405405405405,0,62,26,25.99383983063419
111,63,2,2,61,323,38516,0,0.0,54.95495495495496,0,231,29,29.10692422982922
98,81,2,2,79,410,51575,0,14.285714285714285,80.61224489795919,0,287,14,14.07454688393793
150,29,3,3,26,173,21253,0,14.285714285714285,17.333333333333336,0,91,31,30.732247893412225
110,43,2,2,41,208,27220,0,38.095238095238095,37.27272727272727,0,147,35,34.81312525508494
139,125,3,3,122,648,77733,0,3.8461538461538463,87.76978417266187,0,259,5,7.2465405439809025
139,43,2,2,41,218,26685,0,16.129032258064516,29.496402877697843,0,119,13,13.134855661972528
99,2,2,0,0,14,0,0,3.225806451612903,0.0,0,7,6,5.888150560995403
117,58,1,0,57,301,36947,0,35.483870967741936,48.71794871794872,0,175,14,13.924620192113457
112,2,2,0,0,10,0,0,3.8461538461538463,0.0,0,7,40,39.82759818496399
136,66,2,1,64,312,42299,1,9.523809523809524,47.05882352941176,1,204,27,27.26930426974852
142,3,3,0,0,13,0,1,3.8461538461538463,0.0,1,8,9,9.207780855546137
110,43,2,2,41,208,27220,1,38.095238095238095,37.27272727272727,1,148,35,34.84974646856992
139,43,2,2,41,220,26685,1,16.129032258064516,29.496402877697843,1,120,13,12.848343319256148
92,5,2,1,3,54,4182,1,3.8461538461538463,3.260869565217391,1,36,19,18.902366385156004
140,105,2,2,103,528,63965,1,4.761904761904762,73.57142857142858,1,260,17,17.528241055708552
116,104,2,2,102,494,64610,0,15.384615384615383,87.93103448275862,1,289,9,8.959454855987335
86,73,2,1,71,399,50136,0,12.903225806451612,82.55813953488372,1,205,3,2.880339210992336
130,115,2,2,113,553,72735,0,14.285714285714285,86.92307692307692,1,289,21,20.794763722599985
83,31,2,2,29,161,22454,0,19.047619047619047,34.93975903614458,1,121,24,23.94755862863369
127,43,1,1,42,222,29098,0,12.903225806451612,33.07086614173229,1,205,4,3.984133766848775
132,54,1,1,53,287,31633,0,16.129032258064516,40.15151515151515,0,290,10,10.317612221411968
149,114,3,3,111,571,68299,0,0.0,74.49664429530202,0,234,12,12.656497757328427
132,54,1,1,53,288,31633,0,16.129032258064516,40.15151515151515,0,291,10,10.317612221411968
150,80,2,2,78,420,53682,0,14.285714285714285,52.0,0,291,38,37.85194164864717
139,44,2,2,42,226,27287,0,16.129032258064516,30.215827338129497,0,123,13,12.569177025552763
131,3,3,0,0,23,0,0,0.0,0.0,0,12,34,33.30427579736008
132,55,1,0,54,290,32028,0,16.129032258064516,40.909090909090914,0,292,10,10.357512315518054
142,4,3,0,1,20,2423,0,3.8461538461538463,0.7042253521126761,0,12,9,8.843964252826684
139,45,2,2,43,229,27615,0,16.129032258064516,30.93525179856116,0,124,13,12.828018780974364
86,45,2,2,43,242,30767,0,16.129032258064516,50.0,0,124,4,4.233121644758487
140,107,2,2,105,536,65238,0,4.761904761904762,75.0,0,264,17,17.361385550222824
134,57,3,1,54,315,36069,0,38.095238095238095,40.298507462686565,0,153,21,20.92918425410628
135,12,3,3,9,69,10339,0,0.0,6.666666666666667,0,41,29,28.899736052698447
117,21,1,1,20,151,13662,0,23.809523809523807,17.094017094017094,0,181,24,23.919034869799564
110,23,2,0,21,131,15068,0,16.129032258064516,19.090909090909093,0,70,2,2.056743625727197
130,84,3,3,81,433,49279,0,41.935483870967744,62.30769230769231,0,154,12,11.93449760531914
112,2,2,0,0,21,0,0,3.8461538461538463,0.0,0,14,40,40.04124862591672
125,90,1,1,89,484,60550,0,15.384615384615383,71.2,0,294,6,6.220594125948285
110,23,2,1,21,133,15068,0,16.129032258064516,19.090909090909093,1,71,2,2.2969606684484667
131,3,2,1,1,27,2967,0,0.0,0.7633587786259541,1,15,34,34.167846800521346
150,82,2,2,80,427,55159,0,14.285714285714285,53.333333333333336,1,295,38,37.83680334590301
